Timestamp,Price,Volume
1743941076268,1789.11,6.99877e+09
1743944685168,1780.06,6.89724e+09
1743948293846,1749.86,6.67761e+09
1743951878396,1765.63,7.36788e+09
1743955554420,1756.73,8.28063e+09
1743958876619,1737.66,8.40917e+09
1743962987736,1675.57,1.12654e+10
1743966578042,1620.32,1.46478e+10
1743970169299,1627.82,1.6154e+10
1743973485022,1574.85,1.58537e+10
1743977075809,1587.4,1.98646e+10
1743980974448,1569.25,2.19219e+10
1743984201678,1579.04,2.39348e+10
1743988176800,1572.95,2.57965e+10
1743993811088,1577.22,2.75435e+10
1743996474805,1565.19,2.71142e+10
1743998690733,1543.72,2.77112e+10
1744002417999,1542.14,2.98328e+10
1744005858589,1539.13,2.98158e+10
1744009491142,1431.73,3.20863e+10
1744013096803,1460.12,3.8833e+10
1744016694687,1493.12,3.98551e+10
1744020075231,1487.77,4.23558e+10
1744023845902,1491.21,4.23572e+10
1744027490929,1486.02,4.58933e+10
1744031093751,1515.68,4.6459e+10
1744034655970,1555.62,4.46739e+10
1744038373569,1574.76,5.54599e+10
1744041876509,1555.51,5.72013e+10
1744045489544,1531.16,5.92357e+10
1744049087803,1566.56,5.94041e+10
1744052699373,1552.59,5.72068e+10
1744056278400,1543.63,4.5998e+10
1744059704775,1569.13,5.41659e+10
1744063476866,1566.06,5.33147e+10
1744067087542,1577.91,5.17322e+10
1744071935649,1559.03,4.79885e+10
1744074283372,1546,4.84459e+10
1744077871319,1589.48,4.65741e+10
1744081559597,1587.43,4.80108e+10
1744085099032,1582.94,4.6802e+10
1744088976796,1593.74,4.56694e+10
1744092286979,1589.51,4.51607e+10
1744095913189,1576.41,3.92196e+10
1744099499385,1568.6,3.6908e+10
1744103098623,1565.41,3.47954e+10
1744106700281,1567.99,3.39518e+10
1744110274460,1567.46,3.24583e+10
1744114188057,1585.16,3.10732e+10
1744117567021,1570.9,2.9862e+10
1744121093941,1566.58,2.84048e+10
1744124671305,1536.74,2.30325e+10
1744128573407,1530.23,2.07257e+10
1744131805272,1486.73,2.06798e+10
1744135787045,1479.79,1.70218e+10
1744139382859,1474.1,2.1626e+10
1744142689292,1465.48,2.17012e+10
1744146303843,1478.05,1.92415e+10
1744149897218,1474.7,2.05807e+10
1744153496513,1464.19,2.21217e+10
1744157099402,1472.09,2.24437e+10
1744160969430,1462.58,2.27682e+10
1744164092804,1430.38,2.40626e+10
1744167897132,1421.85,2.49206e+10
1744171492592,1417.35,2.5454e+10
1744175089864,1439.62,2.67657e+10
1744178686856,1456.01,2.7889e+10
1744182063431,1462.99,2.81859e+10
1744185898711,1484.68,2.86674e+10
1744189485777,1479.31,2.95486e+10
1744193037271,1479.25,2.84694e+10
1744196680825,1487.19,3.00164e+10
1744200281701,1454.01,3.16513e+10
1744204174492,1462.05,3.16082e+10
1744207337549,1489.46,3.01843e+10
1744211099744,1474.98,3.13952e+10
1744214695169,1485.58,3.30321e+10
1744218297813,1501.21,3.27103e+10
1744221883048,1612.3,3.74445e+10
1744225496029,1631.28,3.79327e+10
1744229236029,1640.88,4.06631e+10
1744232518248,1662.02,4.22841e+10
1744236290639,1672.7,4.31849e+10
1744240041609,1668.89,4.27419e+10
1744243497099,1667.07,4.26567e+10
1744246872631,1642.02,4.16179e+10
1744250699335,1636.48,3.94109e+10
1744254309320,1634.39,3.85388e+10
1744260247513,1610.82,3.7443e+10
1744264152377,1621.16,3.66879e+10
1744266011389,1618.64,3.6447e+10
1744273850909,1593.15,3.03535e+10
1744275161515,1591.01,3.1334e+10
1744275660250,1590.51,3.47324e+10
1744282622463,1592.51,3.47522e+10
1744284365961,1587.25,3.31707e+10
1744286886761,1592.93,3.22866e+10
1744290297174,1592.71,3.24435e+10
1744293614581,1573.73,3.12774e+10
1744297496264,1569.42,3.15884e+10
1744301098083,1501.12,3.10419e+10
1744304758951,1507.68,3.2053e+10
1744308497097,1509.51,2.62637e+10
1744311924425,1518.1,2.30527e+10
1744315202245,1518.53,2.25057e+10
1744319196350,1529.46,2.21895e+10
1744322699978,1523.72,2.15916e+10
1744326281545,1525.03,2.11616e+10
1744329899497,1521.32,2.04208e+10
1744333721397,1510.67,2.00668e+10
1744337099751,1539.24,2.11021e+10
1744340682375,1535.91,2.11108e+10
1744344284762,1542.72,2.05165e+10
1744347883701,1546.2,1.99077e+10
1744351268166,1548.1,2.04763e+10
1744355075674,1553.02,2.05278e+10
1744358696560,1553.08,2.00467e+10
1744362217369,1548.41,1.92467e+10
1744365889323,1561.66,2.05606e+10
1744369495708,1566.48,2.07052e+10
1744373087593,1558.47,2.09364e+10
1744376571540,1556.09,1.84509e+10
1744380282346,1568.15,1.55224e+10
1744383878269,1556.92,1.93066e+10
1744387771162,1564.4,1.71156e+10
1744391091847,1567.75,1.5875e+10
1744394682406,1580.77,1.41813e+10
1744398282537,1564.47,1.52675e+10
1744401883339,1565.27,1.48284e+10
1744405479612,1571.02,1.44153e+10
1744408847178,1573.08,1.45459e+10
1744412551411,1566.12,1.42951e+10
1744416293463,1567.26,1.41826e+10
1744419893044,1562,1.34836e+10
1744423304853,1554.12,1.07253e+10
1744427277455,1549.05,1.29912e+10
1744430697463,1554.69,1.2872e+10
1744434285912,1565.98,1.13224e+10
1744437786393,1567.61,1.19604e+10
1744441492098,1572.74,1.24946e+10
1744445087737,1581.44,1.2024e+10
1744448949119,1593.59,1.17507e+10
1744452292350,1596.88,1.19315e+10
1744456178934,1592.73,1.12637e+10
1744459676847,1592.29,1.07311e+10
1744462966284,1603.28,1.08957e+10
1744466599395,1634.18,9.56952e+09
1744470221600,1654.94,1.11796e+10
1744474428000,1654.58,1.16567e+10
